base_controller.py              connect line:172 walltime:396ms     INFO Connected to server: localhost:64444
prt_controller.py            heartbeat line:106 walltime:10597ms    DEBUG t:25.500 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10598ms    DEBUG t:25.500 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10599ms    DEBUG t:25.500 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10600ms    DEBUG t:25.500 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:10600ms    DEBUG t:25.500 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:10622ms     INFO t:25.500 Vehicle 39 Blocked for 0 from station 12.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:398 walltime:10623ms     INFO t:25.500 Launched vehicle 39 from station 12.
prt_controller.py       update_vehicle line:1446 walltime:10628ms  WARNING t:25.500 Vehicle 34 is following too close to vehicle 36. lv_dist: 0.164 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:10629ms  WARNING t:25.500 Vehicle 7 is following too close to vehicle 8. lv_dist: 3.370 desired separation: 10.055
prt_controller.py       update_vehicle line:1446 walltime:10732ms  WARNING t:26.855 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:10737ms  WARNING t:26.993 Vehicle 7 is following too close to vehicle 8. lv_dist: 0.000 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:10743ms  WARNING t:27.055 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:10804ms  WARNING t:28.660 Vehicle 7 is following too close to vehicle 8. lv_dist: -0.505 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:10806ms  WARNING t:28.675 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:10881ms  WARNING t:28.875 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11028ms  WARNING t:30.153 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py            heartbeat line:106 walltime:11055ms    DEBUG t:30.600 Station 0 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11055ms    DEBUG t:30.600 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11055ms    DEBUG t:30.600 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11055ms    DEBUG t:30.600 Station 3 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11055ms    DEBUG t:30.600 Station 4 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11056ms    DEBUG t:30.600 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11056ms    DEBUG t:30.600 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11056ms    DEBUG t:30.600 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11056ms    DEBUG t:30.600 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11056ms    DEBUG t:30.600 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11056ms    DEBUG t:30.600 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11056ms    DEBUG t:30.600 Station 11 heartbeat.
prt_controller.py            heartbeat line:135 walltime:11062ms     INFO 30.600 Vehicle 43 deadheading from station 11. Going to station 15.
prt_controller.py            heartbeat line:106 walltime:11062ms    DEBUG t:30.600 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11063ms    DEBUG t:30.600 Station 13 heartbeat.
prt_controller.py            heartbeat line:135 walltime:11068ms     INFO 30.600 Vehicle 36 deadheading from station 13. Going to station 15.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11069ms    DEBUG t:30.600 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11070ms    DEBUG t:30.600 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11071ms    DEBUG t:30.600 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11071ms    DEBUG t:30.600 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11071ms    DEBUG t:30.600 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11071ms    DEBUG t:30.600 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11071ms    DEBUG t:30.600 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11071ms    DEBUG t:30.600 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:11088ms     INFO t:30.600 Vehicle 43 Blocked for 0 from station 11.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:398 walltime:11089ms     INFO t:30.600 Launched vehicle 43 from station 11.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:11094ms     INFO t:30.600 Vehicle 36 Blocked for 0 from station 13.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:398 walltime:11094ms     INFO t:30.600 Launched vehicle 36 from station 13.
prt_controller.py       update_vehicle line:1446 walltime:11100ms  WARNING t:30.600 Vehicle 7 is following too close to vehicle 8. lv_dist: -0.505 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:11108ms  WARNING t:30.674 Vehicle 14 is following too close to vehicle 13. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11110ms  WARNING t:30.674 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11110ms  WARNING t:30.674 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11111ms  WARNING t:30.674 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11121ms  WARNING t:30.754 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11128ms  WARNING t:30.874 Vehicle 14 is following too close to vehicle 13. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11129ms  WARNING t:30.874 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11129ms  WARNING t:30.874 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11130ms  WARNING t:30.874 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11139ms  WARNING t:30.954 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11152ms  WARNING t:31.134 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11162ms  WARNING t:31.334 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11177ms  WARNING t:31.691 Vehicle 14 is following too close to vehicle 13. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11179ms  WARNING t:31.691 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11180ms  WARNING t:31.691 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11181ms  WARNING t:31.691 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11202ms  WARNING t:31.891 Vehicle 14 is following too close to vehicle 13. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11203ms  WARNING t:31.891 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11205ms  WARNING t:31.891 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11206ms  WARNING t:31.891 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11290ms  WARNING t:32.203 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11315ms  WARNING t:32.403 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11432ms  WARNING t:34.122 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11443ms  WARNING t:34.322 Vehicle 28 is following too close to vehicle 29. lv_dist: 16.420 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:11454ms  WARNING t:34.496 Vehicle 7 is following too close to vehicle 8. lv_dist: 0.000 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:11521ms  WARNING t:34.913 Vehicle 7 is following too close to vehicle 8. lv_dist: 0.000 desired separation: 2.400
prt_controller.py            heartbeat line:106 walltime:11596ms    DEBUG t:35.700 Station 0 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11596ms    DEBUG t:35.700 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11597ms    DEBUG t:35.700 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11597ms    DEBUG t:35.700 Station 3 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11597ms    DEBUG t:35.700 Station 4 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11597ms    DEBUG t:35.700 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11597ms    DEBUG t:35.700 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11597ms    DEBUG t:35.700 Station 7 heartbeat.
prt_controller.py               embark line:1619 walltime:11598ms     INFO t:35.700 Start Embark: Vehicle 55, pos 17.90 at station 7, plat 2, berth 3 is starting embark of (0L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:11598ms    DEBUG t:35.700 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11598ms    DEBUG t:35.700 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11598ms    DEBUG t:35.700 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11598ms    DEBUG t:35.700 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11598ms    DEBUG t:35.700 Station 12 heartbeat.
prt_controller.py               embark line:1619 walltime:11599ms     INFO t:35.700 Start Embark: Vehicle 38, pos 17.90 at station 12, plat 2, berth 3 is starting embark of (15L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:11599ms    DEBUG t:35.700 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11600ms    DEBUG t:35.700 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11600ms    DEBUG t:35.700 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11600ms    DEBUG t:35.700 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11600ms    DEBUG t:35.700 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11600ms    DEBUG t:35.700 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:11600ms    DEBUG t:35.700 Station 19 heartbeat.
